,limit_bal,marriage,age,l_education,sex,education_graduate school,education_high school,education_other,education_university,default_status,limit_cat,months_behind
12864,260000,1,49,3,1,0,0,0,1,0,2,0
12865,80000,2,27,3,0,0,0,0,1,0,0,0
12866,50000,1,38,3,0,0,0,0,1,0,0,0
12867,10000,2,28,1,0,0,1,0,0,1,0,0
12868,50000,1,45,2,1,0,0,1,0,0,0,0
12869,200000,1,39,3,1,0,0,0,1,0,1,0
12870,400000,1,39,3,1,0,0,0,1,0,2,0
12871,210000,1,37,0,1,1,0,0,0,1,2,0
12872,500000,2,42,0,0,1,0,0,0,1,2,0
12873,60000,1,55,1,0,0,1,0,0,0,0,0
12874,150000,2,25,3,1,0,0,0,1,0,1,0
12875,60000,2,26,0,1,1,0,0,0,0,0,0
12876,450000,1,35,2,0,0,0,1,0,0,2,0
12877,430000,1,42,3,1,0,0,0,1,1,2,2
12878,50000,2,30,3,1,0,0,0,1,0,0,0
12879,80000,2,23,3,1,0,0,0,1,0,0,0
12880,200000,1,36,1,0,0,1,0,0,1,1,2
12881,60000,2,25,3,1,0,0,0,1,0,0,0
12882,50000,1,48,3,0,0,0,0,1,0,0,0
12883,150000,1,35,0,1,1,0,0,0,0,1,0
12884,200000,2,26,0,1,1,0,0,0,0,1,0
12885,80000,1,29,3,0,0,0,0,1,1,0,0
12886,30000,3,41,3,1,0,0,0,1,0,0,0
12887,200000,2,33,3,1,0,0,0,1,0,1,0
12888,170000,2,30,0,1,1,0,0,0,0,1,0
12889,130000,1,52,3,0,0,0,0,1,0,1,0
12890,180000,2,28,3,1,0,0,0,1,0,1,0
12891,160000,2,27,0,0,1,0,0,0,0,1,0
12892,20000,2,29,1,1,0,1,0,0,0,0,0
12893,250000,2,42,0,0,1,0,0,0,0,2,0
12894,150000,2,28,0,0,1,0,0,0,0,1,0
12895,180000,1,35,0,0,1,0,0,0,0,1,0
12896,120000,2,27,0,0,1,0,0,0,0,1,0
12897,430000,1,42,0,1,1,0,0,0,0,2,0
12898,200000,1,38,0,0,1,0,0,0,0,1,0
12899,20000,2,38,1,1,0,1,0,0,0,0,0
12900,370000,1,42,0,1,1,0,0,0,0,2,0
12901,30000,2,25,1,1,0,1,0,0,0,0,0
12902,180000,2,25,0,1,1,0,0,0,0,1,2
12903,360000,1,48,0,0,1,0,0,0,0,2,0
12904,260000,2,33,0,1,1,0,0,0,0,2,0
12905,200000,2,25,0,1,1,0,0,0,0,1,0
12906,50000,1,39,3,1,0,0,0,1,0,0,0
12907,50000,2,22,3,1,0,0,0,1,1,0,0
12908,270000,2,33,0,0,1,0,0,0,0,2,0
12909,10000,2,22,3,1,0,0,0,1,1,0,0
12910,390000,1,38,0,0,1,0,0,0,0,2,0
12911,350000,1,50,0,1,1,0,0,0,0,2,0
12912,350000,1,40,0,0,1,0,0,0,0,2,0
12913,300000,2,33,3,0,0,0,0,1,0,2,0
12914,50000,2,38,3,0,0,0,0,1,0,0,0
12915,250000,1,35,0,1,1,0,0,0,0,2,0
12916,360000,2,33,0,0,1,0,0,0,0,2,0
12917,180000,1,42,0,1,1,0,0,0,0,1,0
12918,150000,1,41,2,0,0,0,1,0,0,1,0
12919,250000,1,35,3,1,0,0,0,1,0,2,2
12920,200000,2,29,1,0,0,1,0,0,0,1,0
12921,260000,1,46,0,1,1,0,0,0,1,2,0
12922,150000,2,52,0,1,1,0,0,0,1,1,0
12923,400000,2,36,0,1,1,0,0,0,0,2,0
12924,20000,1,32,3,0,0,0,0,1,0,0,0
12925,90000,2,25,1,1,0,1,0,0,0,1,0
12926,200000,1,34,1,0,0,1,0,0,0,1,2
12927,70000,2,27,0,1,1,0,0,0,0,0,2
12928,80000,1,49,3,0,0,0,0,1,0,0,0
12929,240000,2,43,0,0,1,0,0,0,0,2,0
12930,200000,2,28,0,1,1,0,0,0,0,1,0
12931,270000,2,29,0,1,1,0,0,0,0,2,0
12932,210000,1,32,0,1,1,0,0,0,0,2,0
12933,140000,2,24,3,0,0,0,0,1,1,1,0
12934,120000,1,36,1,0,0,1,0,0,0,1,0
12935,130000,1,36,0,1,1,0,0,0,1,1,0
12936,70000,0,34,1,1,0,1,0,0,0,0,2
12937,80000,2,24,3,0,0,0,0,1,0,0,0
12938,170000,1,38,0,0,1,0,0,0,1,1,0
12939,300000,2,33,0,1,1,0,0,0,0,2,0
12940,380000,1,37,0,0,1,0,0,0,0,2,0
12941,110000,2,26,0,1,1,0,0,0,0,1,0
12942,80000,2,24,0,1,1,0,0,0,0,0,0
12943,20000,2,30,3,0,0,0,0,1,0,0,0
12944,200000,2,28,0,0,1,0,0,0,0,1,0
12945,360000,1,62,1,0,0,1,0,0,0,2,2
12946,170000,2,50,3,1,0,0,0,1,0,1,0
12947,500000,1,46,0,1,1,0,0,0,0,2,0
12948,50000,2,24,3,1,0,0,0,1,0,0,0
12949,50000,1,52,1,0,0,1,0,0,0,0,3
12950,80000,1,26,1,1,0,1,0,0,0,0,0
12951,50000,2,31,0,0,1,0,0,0,0,0,0
12952,30000,2,23,3,1,0,0,0,1,1,0,0
12953,30000,1,41,3,0,0,0,0,1,0,0,0
12954,20000,2,23,1,0,0,1,0,0,1,0,3
12955,500000,2,29,0,0,1,0,0,0,0,2,0
12956,170000,1,42,1,1,0,1,0,0,0,1,0
12957,20000,2,23,0,1,1,0,0,0,0,0,0
12958,90000,2,50,1,0,0,1,0,0,0,1,0
12959,230000,1,35,0,0,1,0,0,0,1,2,0
12960,210000,2,35,3,1,0,0,0,1,0,2,0
12961,20000,2,23,3,0,0,0,0,1,0,0,0
12962,60000,1,48,3,1,0,0,0,1,0,0,0
12963,300000,1,29,3,1,0,0,0,1,0,2,0
12964,50000,2,30,0,0,1,0,0,0,0,0,2
12965,50000,2,35,3,0,0,0,0,1,1,0,0
12966,500000,1,61,0,0,1,0,0,0,0,2,0
12967,490000,2,30,0,0,1,0,0,0,0,2,0
12968,110000,1,29,1,1,0,1,0,0,0,1,2
12969,360000,1,27,3,1,0,0,0,1,1,2,0
12970,80000,1,42,3,1,0,0,0,1,0,0,0
12971,180000,2,27,0,1,1,0,0,0,1,1,2
12972,180000,2,27,0,1,1,0,0,0,0,1,0
12973,70000,2,22,3,1,0,0,0,1,0,0,0
12974,140000,2,26,3,0,0,0,0,1,0,1,0
12975,340000,2,30,0,1,1,0,0,0,0,2,0
12976,70000,2,36,3,1,0,0,0,1,1,0,2
12977,300000,2,34,0,0,1,0,0,0,1,2,0
12978,20000,2,23,3,1,0,0,0,1,1,0,3
12979,170000,1,42,3,1,0,0,0,1,0,1,0
12980,280000,1,44,0,1,1,0,0,0,0,2,0
12981,90000,2,50,1,1,0,1,0,0,0,1,0
12982,160000,2,27,3,1,0,0,0,1,1,1,0
12983,300000,2,46,0,1,1,0,0,0,1,2,0
12984,60000,1,38,0,0,1,0,0,0,1,0,2
12985,210000,1,46,0,0,1,0,0,0,0,2,0
12986,130000,1,29,3,1,0,0,0,1,0,1,0
12987,160000,2,35,0,1,1,0,0,0,0,1,0
12988,20000,2,37,0,1,1,0,0,0,1,0,0
12989,240000,1,40,3,1,0,0,0,1,0,2,0
12990,340000,1,38,0,1,1,0,0,0,0,2,0
12991,150000,1,42,0,0,1,0,0,0,0,1,2
12992,180000,1,46,0,0,1,0,0,0,0,1,0
12993,300000,2,26,0,1,1,0,0,0,0,2,0
12994,180000,1,44,3,0,0,0,0,1,0,1,0
12995,50000,2,22,3,1,0,0,0,1,0,0,0
12996,50000,1,55,1,1,0,1,0,0,0,0,2
12997,340000,1,37,0,0,1,0,0,0,0,2,0
12998,190000,2,31,0,0,1,0,0,0,1,1,0
12999,180000,1,43,0,1,1,0,0,0,0,1,0
13000,20000,2,28,1,0,0,1,0,0,1,0,0
13001,450000,2,29,3,0,0,0,0,1,0,2,0
13002,100000,2,30,0,1,1,0,0,0,0,1,0
13003,80000,2,26,3,0,0,0,0,1,0,0,0
13004,10000,2,36,1,0,0,1,0,0,1,0,0
13005,20000,2,22,3,1,0,0,0,1,0,0,0
13006,260000,1,53,3,1,0,0,0,1,1,2,2
13007,150000,1,52,1,0,0,1,0,0,1,1,0
13008,500000,2,34,0,1,1,0,0,0,0,2,0
13009,110000,1,46,0,1,1,0,0,0,0,1,0
13010,160000,1,32,3,0,0,0,0,1,0,1,0
13011,200000,2,36,3,1,0,0,0,1,0,1,0
13012,190000,1,45,0,1,1,0,0,0,0,1,0
13013,180000,2,28,0,1,1,0,0,0,1,1,0
13014,50000,2,25,0,1,1,0,0,0,1,0,2
13015,100000,1,54,1,0,0,1,0,0,0,1,3
13016,130000,2,29,3,1,0,0,0,1,1,1,2
13017,120000,1,58,3,0,0,0,0,1,0,1,0
13018,340000,2,37,1,1,0,1,0,0,0,2,0
13019,20000,2,22,3,0,0,0,0,1,0,0,0
13020,30000,1,34,3,0,0,0,0,1,1,0,0
13021,250000,1,44,3,0,0,0,0,1,0,2,0
13022,70000,2,25,3,1,0,0,0,1,0,0,0
13023,50000,3,47,3,1,0,0,0,1,0,0,0
13024,280000,1,60,0,0,1,0,0,0,0,2,0
13025,500000,1,46,3,1,0,0,0,1,0,2,0
13026,140000,1,50,3,1,0,0,0,1,0,1,2
13027,200000,2,31,3,1,0,0,0,1,0,1,0
13028,50000,1,36,3,0,0,0,0,1,1,0,7
13029,320000,1,58,0,0,1,0,0,0,0,2,0
13030,50000,1,59,1,1,0,1,0,0,0,0,0
13031,30000,3,49,3,0,0,0,0,1,0,0,0
13032,100000,2,25,0,1,1,0,0,0,0,1,0
13033,340000,2,44,3,0,0,0,0,1,1,2,0
13034,350000,1,38,3,1,0,0,0,1,0,2,0
13035,20000,2,24,3,0,0,0,0,1,1,0,2
13036,110000,2,26,0,0,1,0,0,0,0,1,0
13037,290000,2,29,3,1,0,0,0,1,0,2,0
13038,40000,2,26,3,0,0,0,0,1,1,0,2
13039,120000,1,39,2,0,0,0,1,0,1,1,0
13040,190000,1,55,0,0,1,0,0,0,0,1,0
13041,150000,2,23,3,1,0,0,0,1,0,1,0
13042,300000,2,42,0,1,1,0,0,0,0,2,0
13043,240000,1,32,3,1,0,0,0,1,0,2,0
13044,60000,1,33,3,1,0,0,0,1,1,0,0
13045,150000,2,29,3,0,0,0,0,1,0,1,0
13046,80000,2,47,1,1,0,1,0,0,0,0,0
13047,160000,1,43,3,1,0,0,0,1,0,1,0
13048,200000,1,30,0,0,1,0,0,0,0,1,0
13049,90000,1,42,3,0,0,0,0,1,0,1,0
13050,360000,1,38,3,0,0,0,0,1,0,2,0
13051,350000,1,38,3,1,0,0,0,1,0,2,0
13052,30000,1,51,1,1,0,1,0,0,0,0,0
13053,40000,2,23,1,0,0,1,0,0,0,0,0
13054,160000,2,24,3,0,0,0,0,1,0,1,0
13055,200000,2,40,3,0,0,0,0,1,0,1,2
13056,330000,2,33,0,0,1,0,0,0,0,2,0
13057,500000,1,47,0,0,1,0,0,0,0,2,0
13058,500000,1,28,3,1,0,0,0,1,0,2,0
13059,460000,1,54,0,1,1,0,0,0,0,2,0
13060,120000,2,27,0,1,1,0,0,0,0,1,0
13061,130000,1,45,3,1,0,0,0,1,0,1,0
13062,20000,2,22,0,0,1,0,0,0,0,0,0
13063,170000,1,41,0,0,1,0,0,0,0,1,0
13064,50000,1,29,0,1,1,0,0,0,0,0,0
13065,50000,1,36,3,0,0,0,0,1,1,0,0
13066,50000,1,43,1,0,0,1,0,0,0,0,0
13067,220000,2,36,0,1,1,0,0,0,0,2,0
13068,260000,2,38,1,1,0,1,0,0,0,2,0
13069,500000,1,54,0,1,1,0,0,0,0,2,0
13070,20000,2,25,3,1,0,0,0,1,0,0,0
13071,20000,2,40,1,0,0,1,0,0,1,0,0
13072,80000,2,25,3,0,0,0,0,1,0,0,0
13073,500000,1,35,3,0,0,0,0,1,0,2,0
13074,160000,2,27,0,0,1,0,0,0,1,1,0
13075,200000,2,27,3,0,0,0,0,1,0,1,0
13076,50000,1,34,0,1,1,0,0,0,0,0,0
13077,20000,2,25,3,0,0,0,0,1,1,0,0
13078,170000,1,38,3,1,0,0,0,1,0,1,0
13079,10000,2,23,0,0,1,0,0,0,1,0,0
13080,20000,2,28,1,1,0,1,0,0,1,0,3
13081,150000,2,29,3,1,0,0,0,1,0,1,2
13082,470000,1,47,0,1,1,0,0,0,0,2,2
13083,200000,1,32,0,1,1,0,0,0,0,1,0
13084,130000,2,27,0,1,1,0,0,0,0,1,0
13085,70000,2,40,1,1,0,1,0,0,0,0,0
13086,270000,1,34,3,1,0,0,0,1,0,2,0
13087,150000,2,27,1,0,0,1,0,0,1,1,0
13088,240000,1,41,0,1,1,0,0,0,0,2,0
13089,100000,1,60,3,1,0,0,0,1,0,1,0
13090,200000,1,40,0,0,1,0,0,0,1,1,0
13091,220000,2,33,0,0,1,0,0,0,0,2,0
13092,70000,1,69,1,0,0,1,0,0,1,0,0
13093,260000,2,44,3,0,0,0,0,1,0,2,0
13094,180000,2,29,0,1,1,0,0,0,0,1,0
13095,210000,2,35,1,1,0,1,0,0,0,2,0
13096,130000,1,36,3,1,0,0,0,1,0,1,0
13097,320000,1,39,3,1,0,0,0,1,0,2,0
13098,30000,2,27,3,1,0,0,0,1,1,0,0
13099,50000,2,25,3,1,0,0,0,1,0,0,0
13100,380000,2,27,3,1,0,0,0,1,0,2,0
13101,20000,2,22,3,1,0,0,0,1,1,0,2
13102,50000,2,31,3,0,0,0,0,1,0,0,0
13103,140000,2,28,0,1,1,0,0,0,0,1,0
13104,150000,1,46,1,1,0,1,0,0,1,1,0
13105,370000,2,36,0,0,1,0,0,0,1,2,0
13106,100000,1,41,0,1,1,0,0,0,0,1,0
13107,100000,2,27,1,0,0,1,0,0,0,1,0
13108,50000,1,29,3,0,0,0,0,1,1,0,0
13109,400000,2,33,0,1,1,0,0,0,0,2,0
13110,250000,1,43,0,1,1,0,0,0,0,2,0
13111,150000,1,45,1,1,0,1,0,0,0,1,0
13112,120000,2,37,1,0,0,1,0,0,1,1,2
13113,260000,2,31,0,1,1,0,0,0,0,2,0
13114,90000,2,23,3,1,0,0,0,1,0,1,0
13115,130000,1,39,0,0,1,0,0,0,0,1,0
13116,50000,2,29,3,1,0,0,0,1,1,0,0
13117,120000,1,29,3,1,0,0,0,1,1,1,0
13118,140000,2,33,1,0,0,1,0,0,0,1,0
13119,170000,2,34,0,1,1,0,0,0,0,1,0
13120,330000,2,31,1,1,0,1,0,0,0,2,0
13121,210000,1,33,3,0,0,0,0,1,1,2,0
13122,300000,1,39,0,0,1,0,0,0,1,2,2
13123,130000,1,39,3,1,0,0,0,1,0,1,0
13124,360000,2,29,0,1,1,0,0,0,0,2,0
13125,150000,2,26,3,0,0,0,0,1,0,1,0
13126,90000,2,33,3,1,0,0,0,1,1,1,2
13127,260000,1,61,0,1,1,0,0,0,0,2,0
13128,30000,1,21,1,1,0,1,0,0,1,0,0
13129,80000,1,45,3,1,0,0,0,1,0,0,0
13130,500000,1,33,0,1,1,0,0,0,0,2,0
13131,20000,1,33,3,1,0,0,0,1,0,0,0
13132,60000,2,36,1,0,0,1,0,0,0,0,0
13133,210000,2,37,3,0,0,0,0,1,0,2,0
13134,50000,2,24,0,0,1,0,0,0,1,0,2
13135,350000,2,32,3,0,0,0,0,1,0,2,0
13136,200000,2,37,3,0,0,0,0,1,0,1,0
13137,280000,2,28,0,1,1,0,0,0,0,2,0
13138,230000,1,41,0,0,1,0,0,0,0,2,0
13139,200000,1,35,0,1,1,0,0,0,1,1,0
13140,220000,1,32,0,1,1,0,0,0,0,2,2
13141,160000,2,30,3,1,0,0,0,1,0,1,0
13142,200000,2,29,3,1,0,0,0,1,0,1,0
13143,60000,1,45,3,1,0,0,0,1,0,0,0
13144,60000,1,33,1,1,0,1,0,0,0,0,0
13145,380000,1,36,0,0,1,0,0,0,0,2,0
13146,240000,1,38,0,0,1,0,0,0,0,2,0
13147,70000,2,30,3,1,0,0,0,1,0,0,0
13148,180000,1,33,1,1,0,1,0,0,0,1,0
13149,150000,2,42,3,1,0,0,0,1,0,1,0
13150,140000,2,34,0,0,1,0,0,0,1,1,2
13151,200000,2,25,3,0,0,0,0,1,1,1,0
13152,130000,2,24,0,1,1,0,0,0,1,1,0
13153,180000,1,30,3,1,0,0,0,1,0,1,0
13154,50000,2,30,3,1,0,0,0,1,0,0,0
13155,80000,2,24,3,1,0,0,0,1,0,0,0
13156,40000,1,23,3,1,0,0,0,1,0,0,0
13157,210000,1,36,0,1,1,0,0,0,0,2,0
13158,150000,2,29,0,1,1,0,0,0,0,1,0
13159,280000,2,62,0,1,1,0,0,0,1,2,2
13160,100000,2,28,3,0,0,0,0,1,0,1,0
13161,100000,1,33,3,0,0,0,0,1,1,1,0
13162,50000,2,23,1,0,0,1,0,0,1,0,0
13163,150000,1,25,1,1,0,1,0,0,0,1,0
13164,20000,2,40,0,0,1,0,0,0,0,0,0
13165,270000,1,50,0,1,1,0,0,0,0,2,0
13166,20000,1,28,3,1,0,0,0,1,1,0,0
13167,50000,2,28,0,1,1,0,0,0,1,0,0
13168,250000,1,53,3,0,0,0,0,1,0,2,0
13169,80000,2,33,0,1,1,0,0,0,0,0,0
13170,400000,1,40,3,0,0,0,0,1,1,2,2
13171,50000,2,35,0,0,1,0,0,0,0,0,0
13172,50000,1,53,3,1,0,0,0,1,0,0,0
13173,50000,1,34,0,1,1,0,0,0,0,0,0
13174,280000,1,44,3,1,0,0,0,1,0,2,0
13175,240000,2,29,0,1,1,0,0,0,1,2,0
13176,30000,1,27,3,1,0,0,0,1,1,0,0
13177,250000,2,29,0,0,1,0,0,0,0,2,0
13178,150000,3,55,0,1,1,0,0,0,0,1,2
13179,60000,2,23,3,1,0,0,0,1,0,0,0
13180,50000,1,35,3,0,0,0,0,1,0,0,0
13181,160000,1,33,3,0,0,0,0,1,0,1,0
13182,100000,1,44,3,0,0,0,0,1,0,1,0
13183,70000,2,31,0,0,1,0,0,0,0,0,0
13184,200000,2,35,3,1,0,0,0,1,0,1,0
13185,500000,2,51,0,1,1,0,0,0,0,2,0
13186,180000,2,28,0,1,1,0,0,0,0,1,0
13187,30000,2,31,0,0,1,0,0,0,0,0,0
13188,360000,1,51,0,0,1,0,0,0,0,2,0
13189,150000,2,36,0,0,1,0,0,0,0,1,0
13190,80000,2,26,3,0,0,0,0,1,1,0,0
13191,150000,2,25,0,1,1,0,0,0,0,1,0
13192,230000,1,50,3,0,0,0,0,1,0,2,0
13193,100000,2,36,3,1,0,0,0,1,0,1,0
13194,60000,1,36,1,1,0,1,0,0,1,0,0
13195,50000,2,23,0,0,1,0,0,0,0,0,0
13196,20000,2,22,3,0,0,0,0,1,1,0,0
13197,290000,2,30,0,1,1,0,0,0,0,2,0
13198,110000,2,29,0,0,1,0,0,0,0,1,0
13199,50000,2,22,3,1,0,0,0,1,0,0,0
13200,230000,1,43,3,1,0,0,0,1,1,2,0
13201,50000,2,30,3,0,0,0,0,1,1,0,0
13202,150000,2,26,3,1,0,0,0,1,0,1,0
13203,20000,1,40,3,0,0,0,0,1,1,0,0
13204,90000,1,45,1,1,0,1,0,0,1,1,0
13205,60000,2,26,0,1,1,0,0,0,0,0,0
13206,80000,2,26,0,0,1,0,0,0,0,0,0
13207,280000,1,25,3,0,0,0,0,1,0,2,0
13208,230000,1,36,0,1,1,0,0,0,0,2,0
13209,100000,2,58,1,1,0,1,0,0,0,1,0
13210,80000,2,24,0,1,1,0,0,0,0,0,0
13211,60000,1,41,3,1,0,0,0,1,0,0,0
13212,70000,1,35,3,0,0,0,0,1,0,0,0
13213,110000,1,49,3,1,0,0,0,1,0,1,0
13214,60000,2,26,3,0,0,0,0,1,0,0,2
13215,110000,2,26,3,0,0,0,0,1,0,1,2
13216,120000,1,54,1,0,0,1,0,0,0,1,0
13217,280000,2,43,3,1,0,0,0,1,0,2,0
13218,50000,2,23,3,1,0,0,0,1,0,0,0
13219,20000,2,22,0,1,1,0,0,0,0,0,0
13220,240000,2,30,0,1,1,0,0,0,0,2,0
13221,50000,2,22,3,0,0,0,0,1,0,0,0
13222,200000,2,27,3,1,0,0,0,1,0,1,0
13223,320000,2,28,3,0,0,0,0,1,0,2,0
13224,20000,1,56,3,0,0,0,0,1,1,0,2
13225,50000,2,44,3,0,0,0,0,1,1,0,0
13226,180000,1,41,3,0,0,0,0,1,1,1,0
13227,80000,1,28,0,0,1,0,0,0,0,0,0
13228,240000,1,48,3,1,0,0,0,1,1,2,0
13229,260000,2,28,3,1,0,0,0,1,0,2,0
13230,80000,1,40,0,1,1,0,0,0,0,0,0
13231,80000,1,40,3,0,0,0,0,1,1,0,0
13232,100000,1,47,3,0,0,0,0,1,0,1,2
13233,20000,1,64,3,0,0,0,0,1,1,0,0
13234,130000,2,31,3,1,0,0,0,1,0,1,0
13235,120000,1,28,3,1,0,0,0,1,0,1,0
13236,90000,1,35,3,1,0,0,0,1,0,1,0
13237,180000,2,25,3,1,0,0,0,1,0,1,0
13238,80000,2,32,0,1,1,0,0,0,0,0,0
13239,130000,1,45,3,0,0,0,0,1,1,1,0
13240,230000,2,26,0,1,1,0,0,0,0,2,0
13241,130000,2,26,0,1,1,0,0,0,1,1,0
13242,190000,2,33,3,0,0,0,0,1,0,1,0
13243,210000,2,31,0,1,1,0,0,0,0,2,0
13244,20000,1,52,1,1,0,1,0,0,0,0,3
13245,20000,2,23,0,0,1,0,0,0,0,0,0
13246,280000,2,30,3,1,0,0,0,1,0,2,0
13247,500000,1,47,0,1,1,0,0,0,0,2,2
13248,230000,1,39,0,0,1,0,0,0,1,2,0
13249,130000,1,31,3,0,0,0,0,1,1,1,0
13250,660000,2,40,0,0,1,0,0,0,0,2,0
13251,350000,1,50,1,1,0,1,0,0,0,2,0
13252,40000,2,24,1,0,0,1,0,0,1,0,0
13253,50000,1,33,1,1,0,1,0,0,1,0,0
13254,20000,1,43,3,0,0,0,0,1,1,0,0
13255,80000,1,35,3,1,0,0,0,1,0,0,0
13256,50000,2,23,3,1,0,0,0,1,0,0,0
13257,290000,1,40,3,0,0,0,0,1,0,2,0
13258,80000,2,27,0,1,1,0,0,0,0,0,2
13259,230000,2,29,1,0,0,1,0,0,0,2,2
13260,30000,1,29,3,1,0,0,0,1,0,0,0
13261,200000,2,29,0,1,1,0,0,0,0,1,0
13262,50000,2,26,3,1,0,0,0,1,1,0,0
13263,50000,1,57,3,0,0,0,0,1,0,0,0
13264,200000,1,48,0,1,1,0,0,0,0,1,0
13265,20000,2,23,3,0,0,0,0,1,0,0,2
13266,50000,2,48,1,1,0,1,0,0,0,0,0
13267,90000,2,31,0,0,1,0,0,0,1,1,0
13268,30000,2,23,3,1,0,0,0,1,0,0,0
13269,80000,2,30,3,1,0,0,0,1,0,0,0
13270,20000,2,31,3,0,0,0,0,1,0,0,0
13271,50000,2,30,0,1,1,0,0,0,0,0,2
13272,100000,2,33,0,0,1,0,0,0,0,1,0
13273,210000,2,28,0,1,1,0,0,0,0,2,0
13274,500000,1,38,0,1,1,0,0,0,0,2,0
13275,30000,2,25,3,0,0,0,0,1,1,0,2
13276,160000,1,41,3,1,0,0,0,1,1,1,0
13277,180000,2,28,0,1,1,0,0,0,0,1,0
13278,490000,1,37,0,1,1,0,0,0,0,2,0
13279,50000,2,29,0,0,1,0,0,0,0,0,0
13280,130000,2,27,0,0,1,0,0,0,0,1,0
13281,50000,2,34,3,1,0,0,0,1,1,0,0
13282,200000,1,58,0,1,1,0,0,0,0,1,0
13283,50000,2,27,0,1,1,0,0,0,1,0,2
13284,180000,2,33,0,1,1,0,0,0,0,1,0
13285,500000,2,39,0,1,1,0,0,0,1,2,0
13286,210000,1,46,3,1,0,0,0,1,1,2,0
13287,20000,2,35,0,0,1,0,0,0,1,0,0
13288,190000,3,29,3,1,0,0,0,1,0,1,0
13289,140000,2,29,1,0,0,1,0,0,0,1,0
13290,20000,2,51,1,0,0,1,0,0,1,0,0
13291,420000,2,29,0,1,1,0,0,0,0,2,0
13292,180000,2,29,0,1,1,0,0,0,0,1,0
13293,290000,2,28,3,0,0,0,0,1,0,2,0
13294,190000,2,40,0,1,1,0,0,0,0,1,0
13295,360000,1,39,0,0,1,0,0,0,0,2,0
13296,20000,1,53,3,0,0,0,0,1,1,0,0
13297,260000,1,32,3,1,0,0,0,1,0,2,0
13298,20000,1,55,1,0,0,1,0,0,0,0,0
13299,50000,1,52,1,0,0,1,0,0,0,0,0
13300,250000,1,55,0,0,1,0,0,0,0,2,0
13301,30000,1,26,3,1,0,0,0,1,0,0,0
13302,460000,2,30,3,0,0,0,0,1,0,2,0
13303,80000,2,26,3,0,0,0,0,1,0,0,0
13304,60000,1,35,3,1,0,0,0,1,0,0,3
13305,80000,2,26,3,1,0,0,0,1,0,0,0
13306,90000,1,28,3,1,0,0,0,1,1,1,0
13307,50000,2,34,3,1,0,0,0,1,0,0,0
13308,50000,2,50,1,0,0,1,0,0,0,0,0
13309,360000,1,41,0,1,1,0,0,0,1,2,0
13310,360000,1,49,0,1,1,0,0,0,0,2,0
13311,230000,2,29,0,1,1,0,0,0,0,2,0
13312,240000,1,39,3,1,0,0,0,1,0,2,0
13313,110000,1,27,3,1,0,0,0,1,0,1,0
13314,210000,1,28,3,1,0,0,0,1,1,2,0
13315,300000,2,28,0,1,1,0,0,0,0,2,0
13316,200000,1,65,1,0,0,1,0,0,0,1,0
13317,220000,2,29,3,0,0,0,0,1,0,2,0
13318,90000,1,45,1,1,0,1,0,0,0,1,0
13319,210000,1,44,3,1,0,0,0,1,0,2,0
13320,500000,2,31,0,0,1,0,0,0,0,2,0
13321,160000,2,33,0,1,1,0,0,0,0,1,0
13322,140000,1,47,0,1,1,0,0,0,0,1,0
13323,120000,1,42,0,1,1,0,0,0,0,1,0
13324,80000,2,46,3,0,0,0,0,1,0,0,0
13325,240000,1,38,3,1,0,0,0,1,0,2,0
13326,170000,2,30,0,1,1,0,0,0,0,1,0
13327,30000,2,38,3,0,0,0,0,1,0,0,0
13328,260000,1,31,0,1,1,0,0,0,0,2,2
13329,400000,1,34,0,0,1,0,0,0,0,2,0
13330,500000,1,31,3,1,0,0,0,1,0,2,0
13331,100000,2,32,0,1,1,0,0,0,1,1,0
13332,240000,1,39,0,0,1,0,0,0,0,2,0
13333,10000,1,53,1,0,0,1,0,0,0,0,0
13334,80000,1,36,3,1,0,0,0,1,0,0,0
13335,60000,2,28,3,0,0,0,0,1,0,0,0
13336,200000,2,38,0,1,1,0,0,0,0,1,0
13337,260000,2,41,3,1,0,0,0,1,1,2,0
13338,260000,1,39,3,1,0,0,0,1,1,2,0
13339,260000,2,30,0,0,1,0,0,0,0,2,0
13340,300000,1,34,0,0,1,0,0,0,0,2,0
13341,310000,2,27,3,1,0,0,0,1,0,2,0
13342,140000,1,32,0,1,1,0,0,0,0,1,0
13343,200000,1,50,3,1,0,0,0,1,1,1,0
13344,230000,1,39,3,0,0,0,0,1,0,2,0
13345,50000,2,27,3,0,0,0,0,1,0,0,0
13346,180000,1,29,3,1,0,0,0,1,0,1,0
13347,100000,2,26,0,0,1,0,0,0,0,1,0
13348,80000,1,49,3,1,0,0,0,1,1,0,0
13349,350000,2,39,0,1,1,0,0,0,0,2,0
13350,140000,2,32,3,1,0,0,0,1,1,1,0
13351,360000,2,29,0,1,1,0,0,0,0,2,0
13352,10000,2,47,2,0,0,0,1,0,0,0,0
13353,130000,2,25,0,1,1,0,0,0,0,1,0
13354,320000,1,41,0,0,1,0,0,0,0,2,0
13355,180000,1,34,3,1,0,0,0,1,1,1,2
13356,180000,1,39,0,1,1,0,0,0,0,1,0
13357,150000,1,39,3,1,0,0,0,1,1,1,0
13358,80000,2,27,3,0,0,0,0,1,0,0,0
13359,70000,2,50,0,0,1,0,0,0,0,0,0
13360,150000,1,66,3,0,0,0,0,1,0,1,0
13361,480000,1,36,1,1,0,1,0,0,0,2,0
